,mu,klac,Ratio,Spread
817,58.5099983215332,356.70001220703125,6.096394162359023,-31.282060115460567
818,59.089900970458984,360.5799865722656,6.102226956727032,-31.880679274060398
819,59.150001525878906,358.1700134277344,6.055283249164926,-29.130629617007443
820,59.619998931884766,366.9200134277344,6.154310969494258,-35.22116869169717
821,60.98500061035156,372.0199890136719,6.10018832975998,-32.59733861301332
822,60.89500045776367,371.1400146484375,6.094753458551289,-32.22662639693321
823,61.13999938964844,370.3324890136719,6.057122877177728,-30.03278441708936
824,61.439998626708984,372.8800048828125,6.069010631792485,-30.88276698415153
825,61.46500015258789,373.739990234375,6.080533463053107,-31.60128223332957
826,61.38999938964844,374.5,6.100342135907368,-32.785680720800926
827,63.709999084472656,383.489990234375,6.019306164577215,-28.648048427319154
828,62.880001068115234,375.42498779296875,5.970499068317235,-25.279555507840072
829,62.76499938964844,374.4100036621094,5.965267383143785,-24.915303628519425
830,62.79999923706055,374.3900146484375,5.961624509503122,-24.69726942269351
831,63.221900939941406,374.44000244140625,5.922631190686771,-22.35994384159754
832,62.625,372.6499938964844,5.9504989045346806,-23.94747463151053
833,62.310001373291016,372.7699890136719,5.98250651256539,-25.84987647808434
834,63.959999084472656,379.45001220703125,5.932614409607598,-23.193455717358844
835,64.33000183105469,378.94000244140625,5.890564148227283,-20.58980068004034
836,64.75,381.2099914550781,5.887412995445222,-20.48324738786384
837,65.30000305175781,382.0950012207031,5.851377999444328,-18.256087583486803
838,64.97000122070312,382.2699890136719,5.883792239977041,-20.2983771184568
839,65.1449966430664,382.5950012207031,5.872975991033748,-19.633184950024926
840,65.05999755859375,381.1700134277344,5.858746199374639,-18.689160968672113
841,64.13999938964844,381.2099914550781,5.9434049747839826,-23.9349106670973
842,64.1500015258789,380.55999755859375,5.932345884747503,-23.22832009553632
843,64.41000366210938,382.5,5.938518525888769,-23.697111179249404
844,64.64990234375,382.8299865722656,5.921586463297659,-22.669640961958336
845,64.50879669189453,382.0400085449219,5.922293208624132,-22.678103442274264
846,64.85399627685547,385.45001220703125,5.943350207157355,-24.13480949910813
847,64.70999908447266,384.42999267578125,5.940812828229916,-23.92959213825928
848,63.52000045776367,381.3599853515625,6.003778063653196,-27.593142932584655
849,64.0,382.4100036621094,5.975156307220459,-25.927103642744655
850,64.2300033569336,382.95001220703125,5.96216709002697,-25.165647684589132
851,64.19999694824219,382.8699951171875,5.963707372538599,-25.255420619975197
852,64.37999725341797,383.04998779296875,5.949829203707094,-24.41688899744797
853,63.790000915527344,380.2099914550781,5.960338391569609,-24.915362588637592
854,63.875,380.7850036621094,5.961409059289384,-25.009410984052906
855,61.619998931884766,375.0199890136719,6.086010962580865,-32.004226816702484
856,62.2599983215332,379.45001220703125,6.094603636951833,-32.812839876212635
857,62.939998626708984,381.864990234375,6.067127400163752,-31.380064240014903
858,62.81999969482422,381.19000244140625,6.067972051786125,-31.384085450816073
859,63.16999816894531,382.489990234375,6.05493115911485,-30.70362132224453
860,63.04999923706055,382.1600036621094,6.061221384400544,-31.05264375374888
861,63.19499969482422,383.9549865722656,6.075717832525161,-32.027147557750695
862,63.0,381.7699890136719,6.059841095455109,-30.945547724773277
863,60.38999938964844,371.114990234375,6.145305414558234,-35.05912968564205
864,60.494998931884766,371.4949951171875,6.140920764962369,-34.84499899199248
865,60.5099983215332,371.80999755859375,6.144604327749266,-35.07512800609082
866,58.779998779296875,362.0799865722656,6.159918239055751,-35.134248033232254
867,58.650001525878906,363.06500244140625,6.19036646198903,-36.85484799591238
868,58.650001525878906,363.7049865722656,6.201278382094897,-37.494832126771755
869,58.34000015258789,362.6000061035156,6.215289769542983,-38.143981635176814
870,58.349998474121094,361.79998779296875,6.20051409176011,-37.28738823486036
871,58.06990051269531,360.29998779296875,6.204591098174855,-37.37231099007583
872,58.33000183105469,359.7900085449219,6.168180991782019,-35.39055916635259
873,58.779998779296875,365.54998779296875,6.21895194597589,-38.60424925393538
874,58.52000045776367,366.75,6.267088125959582,-41.27545123335271
875,57.97829818725586,364.5299987792969,6.287352512520345,-42.120649954517816
876,58.119998931884766,364.8800048828125,6.278045622651216,-41.66884824247448
877,58.27000045776367,364.44000244140625,6.254333268893078,-40.380068357375464
878,58.060001373291016,363.29998779296875,6.257319655526143,-40.42832486186215
879,57.86000061035156,362.510009765625,6.265295643650052,-40.770042897673065
880,57.2400016784668,355.385009765625,6.2086827278923336,-37.153281266676046
881,57.0,353.29998779296875,6.198245399876645,-36.426298886866775
