,meta,chtr,Ratio,Spread
376,163.30999755859375,450.55999755859375,2.7589247706463165,-21.693024900902117
377,163.77000427246094,452.2099914550781,2.76125041007354,-22.134999143184643
378,164.7050018310547,459.5299987792969,2.7900184795277645,-26.999617462498406
379,165.14999389648438,434.9049987792969,2.633393974279492,-1.2060276467460085
380,166.75,441.57000732421875,2.648095995947339,-3.669273996414745
381,167.2899932861328,443.6000061035156,2.651682849581936,-4.2812010756237555
382,167.0,443.9200134277344,2.6582036732199663,-5.362757261357956
383,171.19000244140625,450.8500061035156,2.633623457408557,-1.289420751309592
384,169.35000610351562,449.0,2.651313751506732,-4.271413122653257
385,161.6300048828125,423.0249938964844,2.617242969232059,1.4301645200681605
386,161.4886932373047,416.18499755859375,2.5771773194487215,7.8990635674302325
387,161.2100067138672,416.79998779296875,2.585447369484638,6.552217063298997
388,162.25,411.0799865722656,2.5336208725563365,15.003335661234814
389,160.2899932861328,409.70001220703125,2.5559924472370397,11.236153340832857
390,161.27000427246094,415.3900146484375,2.575742566154139,8.119749277731785
391,160.97999572753906,415.5400085449219,2.581314570589437,7.208166448757936
392,161.43600463867188,425.04998779296875,2.632931784606049,-1.1042917402839976
393,163.5605010986328,430.8800048828125,2.634376894107071,-1.3551870444052838
394,163.47999572753906,429.760009765625,2.6288232260653874,-0.44660638622099214
395,165.23500061035156,433.19000244140625,2.6216600650060333,0.7322040874878439
396,164.58999633789062,438.7049865722656,2.6654413775648793,-6.476620186761124
397,163.7100067138672,438.9200134277344,2.6810823738763876,-9.002580185742431
398,163.74000549316406,441.94000244140625,2.6990349799387094,-11.943789664463566
399,165.75,444.1300048828125,2.679517374858597,-8.855362909298208
400,164.27999877929688,441.4599914550781,2.6872412633029095,-10.045706978047576
