,amzn,nke,Ratio,Spread
896,108.05000305175781,102.1500015258789,0.945395637582234,-0.6196320500790139
897,109.18000030517578,102.75,0.9411064271184935,-0.1478973586186586
898,108.8499984741211,102.95999908447266,0.9458888426989848,-0.670882962283409
899,109.58000183105469,102.94999694824219,0.9394962148929845,0.03148263434049714
900,110.31220245361328,103.5199966430664,0.9384274299717384,0.15593037173952073
901,110.52999877929688,103.51000213623047,0.9364878610278126,0.37249135019373203
902,110.62000274658203,103.22000122070312,0.9331043089663316,0.7478555145976938
903,113.20010375976562,104.76100158691406,0.9254496957815418,1.6539228894942593
904,114.46029663085938,105.25,0.9195328257748354,2.3601402089203045
905,114.3949966430664,104.69499969482422,0.9152061083710857,2.853207476278433
