,ctva,nue,Ratio,Spread
78,53.66999816894531,135.24000549316406,2.519843676302136,-14.228625888134232
79,54.650001525878906,133.8699951171875,2.449588131370771,-10.60701949235721
80,54.689998626708984,133.52000427246094,2.441397104136216,-10.165133745031184
81,54.09000015258789,130.72999572753906,2.4168976771815447,-8.75364514767817
82,54.1265983581543,129.72500610351562,2.3966960799037955,-7.664569715782604
83,53.779998779296875,130.15499877929688,2.4201376298543407,-8.89088847218234
84,54.2400016784668,130.9600067138672,2.4144543263511387,-8.639021764906047
85,54.220001220703125,132.08999633789062,2.4361857868688865,-9.814963222437257
86,54.7599983215332,130.25,2.3785610663319168,-6.734302437501085
87,54.65999984741211,131.9499969482422,2.4140138550419223,-8.664049788866052
88,55.310001373291016,135.39999389648438,2.448020078369922,-10.620642823561923
89,54.974998474121094,133.9499969482422,2.4365620857870103,-9.940328131054827
90,54.939998626708984,133.05499267578125,2.4218237350136516,-9.12573737612847
91,55.08000183105469,134.9149932861328,2.4494369789593273,-10.664075151925616
92,54.9900016784668,135.52000427246094,2.4644480839419285,-11.475865006830674
93,55.810001373291016,137.32000732421875,2.460491022133104,-11.39188670685023
94,55.060001373291016,136.25999450683594,2.47475465143984,-12.055028206136512
95,54.790000915527344,136.23800659179688,2.4865487190234266,-12.653376896828263
96,54.775001525878906,135.41799926757812,2.4722591601133734,-11.867831256636322
97,54.06999969482422,132.36500549316406,2.448030446462801,-10.434606746810942
98,54.439998626708984,134.2899932861328,2.4667523268497726,-11.5095075309261
99,54.77000045776367,135.17999267578125,2.4681393380674956,-11.64131481432041
100,55.459999084472656,133.96499633789062,2.415524676331942,-8.84101966028399
101,55.29029846191406,134.61000061035156,2.434604340272747,-9.875917746482628
102,55.654998779296875,134.92999267578125,2.4244002449960327,-9.35799657699394
103,55.75,133.24000549316406,2.3899552554827634,-7.449740376318842
104,55.680999755859375,131.89999389648438,2.368851034909882,-6.268259537695342
105,55.46500015258789,133.33999633789062,2.4040385102508512,-8.204529510803027
106,55.79999923706055,134.99000549316406,2.4191757587607294,-9.084865174757468
107,55.45000076293945,134.52499389648438,2.4260593696221453,-9.423988753423586
108,55.150001525878906,132.6999969482422,2.406164882624224,-8.28825177896583
109,55.380001068115234,132.3321075439453,2.3895288008604765,-7.391929435953684
110,55.630001068115234,133.03500366210938,2.3914255097571697,-7.520440781894719
111,55.39500045776367,132.57000732421875,2.3931763918893316,-7.595367532200313
112,55.625,134.5,2.417977528089888,-8.996927269266308
113,55.84000015258789,136.14999389648438,2.438216216411929,-10.152949911062208
114,56.01499938964844,142.34500122070312,2.541194372431047,-15.94588964760807
115,55.97999954223633,142.8000030517578,2.5509111150316586,-16.481304996197323
116,56.63999938964844,144.5,2.5512005924634407,-16.66492649634735
117,56.869998931884766,142.2449951171875,2.5012308385579436,-13.881488674819579
118,56.61000061035156,142.75,2.5216392591576318,-14.983849864400966
119,56.70989990234375,143.32000732421875,2.527248462279432,-15.324334660315017
120,56.959999084472656,142.75999450683594,2.506320168564617,-14.18970919589107
121,56.810001373291016,144.6699981689453,2.5465586106632503,-16.444338462684627
122,56.5099983215332,144.55999755859375,2.5581313369727883,-17.02360659053359
123,56.31999969482422,143.10000610351562,2.5408381903216957,-16.00014440715516
124,56.6349983215332,142.1699981689453,2.510285201419187,-14.34641481477361
125,56.41999816894531,142.61500549316406,2.527738570038845,-15.28539339368082
