,t,dis,Ratio,Spread
1123,18.174999237060547,107.44999694824219,5.911967067879786,1.019296293279142
1124,18.097299575805664,107.5260009765625,5.941549485112925,0.4525774052319793
1125,18.110000610351562,107.9000015258789,5.958034118684896,0.1587906726158952
1126,18.110000610351562,108.12999725341797,5.970734047993988,-0.07120505492316731
1127,18.094999313354492,110.45999908447266,6.104448923794699,-2.4959480886130887
1128,18.045000076293945,111.0199966430664,6.152396573769787,-3.3717175335234355
1129,18.030000686645508,111.66000366210938,6.193011614515018,-4.106453709276321
1130,18.059999465942383,111.68000030517578,6.183831871965576,-3.9369920389228934
1131,18.060100555419922,112.37000274658203,6.222003161154009,-4.626356046287226
1132,18.040000915527344,112.09500122070312,6.213691548331409,-4.478294481421683
1133,17.9955997467041,112.49620056152344,6.2513171077905945,-5.1599109177468545
1134,18.1299991607666,121.04000091552734,6.676227607194734,-12.854907190061082
1135,18.09000015258789,118.79499816894531,6.566887626695289,-10.862519543347274
1136,18.110000610351562,118.65499877929688,6.551904736627917,-10.596206580802074
1137,18.135000228881836,118.91999816894531,6.557485341497437,-10.703320027292206
1138,18.095600128173828,118.80000305175781,6.565131977402226,-10.832157589422705
1139,18.05500030517578,117.66999816894531,6.517308013293865,-9.958562272953953
1140,18.049999237060547,117.69000244140625,6.52022201750365,-10.01015096160175
1141,18.135000228881836,120.81999969482422,6.662255206504274,-12.603321553171112
