,nvda,acn,Ratio,Spread
513,217.0,327.5350036621094,1.509377897060412,34.163879599159245
514,219.6508026123047,328.7799987792969,1.4968304002039592,37.357737929271124
515,218.4600067138672,329.2799987792969,1.5072781683586536,34.863712250303806
516,219.6699981689453,328.1400146484375,1.49378621288133,38.02986563142905
517,219.24000549316406,327.6300048828125,1.4943896947358362,37.819838958903105
518,221.5,331.0209045410156,1.4944510363025536,38.213372121529446
519,219.9398956298828,331.6300048828125,1.5078210523518798,34.99182729620286
520,217.33990478515625,330.9599914550781,1.5227760027880615,31.308073200663543
521,217.1125946044922,330.70001220703125,1.5231728624931133,31.187414307506216
522,213.602294921875,328.0,1.53556402621969,28.0093178334494
523,213.5399932861328,326.4750061035156,1.528870545884375,29.429985655520326
524,215.02000427246094,326.7200012207031,1.519486534874692,31.663316098375887
525,220.74000549316406,325.2799987792969,1.4735887953457998,42.681642862844214
526,222.1199951171875,326.3500061035156,1.4692509151701438,43.92247214011353
527,220.5,324.54998779296875,1.4718820308071145,43.00975700262602
528,220.68499755859375,324.5299987792969,1.4705575928111352,43.33953032347112
529,220.76499938964844,325.1400146484375,1.4727878764630076,42.86348006984592
530,222.84500122070312,325.95001220703125,1.4626758976936356,45.536511860668256
531,222.0500030517578,325.5400085449219,1.466066219639013,44.61526575471156
532,217.42999267578125,321.0299987792969,1.4764752315380787,41.388920920122686
533,217.9300994873047,323.2799987792969,1.4834114220102452,39.97636571289762
534,215.8300018310547,322.56500244140625,1.4945327327286988,37.174681601689926
535,215.6999969482422,321.2659912109375,1.4894111996117745,38.255995513030015
536,216.45469665527344,322.1499938964844,1.4883021661088818,38.635761536885056
537,214.58999633789062,321.2699890136719,1.4971340439738128,36.39326631592762
538,212.57000732421875,319.4200134277344,1.5026579593636862,34.86070592758203
539,217.8699951171875,317.5400085449219,1.4574747127254675,45.61570926416839
540,214.6699981689453,315.7749938964844,1.4709786956255033,42.0222270486306
541,212.61000061035156,313.07000732421875,1.4725083788414042,41.277682063191136
542,216.0399932861328,313.0293884277344,1.4489418540813626,47.06193299867742
543,219.90130615234375,314.1000061035156,1.4283680783865498,52.45720676563165
544,217.5601043701172,312.9100036621094,1.4382692294069743,49.7267922157386
545,217.8300018310547,313.6300048828125,1.439792509050515,49.45874289418434
546,220.61990356445312,316.7300109863281,1.4356366124228537,51.03051614890431
547,222.75,317.6300048828125,1.4259483945356342,53.697436613420436
548,221.22500610351562,317.3699951171875,1.434602718323279,51.40379550247762
549,220.4250030517578,317.1400146484375,1.4387660667241553,50.2941453674017
550,219.8300018310547,318.20001220703125,1.4474821887668299,48.2377993038662
551,221.94000244140625,320.0199890136719,1.4419211746118614,49.9510857585439
552,222.0500030517578,320.57000732421875,1.4436838681308048,49.58526697541468
553,217.16000366210938,325.4049987792969,1.4984573277389126,36.561815713002645
554,215.02999877929688,327.30999755859375,1.5221596959340504,31.090055880676502
555,212.6699981689453,326.7250061035156,1.5363004133942997,27.723151107698683
556,215.10499572753906,326.6499938964844,1.518560704699917,31.87564432254139
557,214.47000122070312,325.9700012207031,1.5198862282154766,31.492318461287468
558,214.6699981689453,324.510009765625,1.511669131846899,33.28721117948997
559,214.82000732421875,323.6199951171875,1.506470459377471,34.42842093876713
560,216.9499969482422,330.0899963378906,1.5215026549027344,31.525155219764812
561,213.5500030517578,329.4700012207031,1.5428236783534484,26.451752209852643
562,208.65060424804688,325.010009765625,1.557675861696755,22.707544239218507
563,207.85000610351562,325.0299987792969,1.5637718991329836,21.34692811990776
564,203.3282928466797,324.12701416015625,1.5941067995124771,14.678159797264911
565,201.7799072265625,323.3800048828125,1.6026372958914834,12.832348011394785
566,202.02999877929688,322.30999755859375,1.5953571227345007,14.321141610322329
567,199.50999450683594,316.5924987792969,1.5868503207665081,15.818812930532417
568,201.8406982421875,318.1199951171875,1.576094404585725,18.19415426990814
569,198.52000427246094,316.5249938964844,1.5944236705841806,14.228547617914373
570,197.0554962158203,316.3349914550781,1.6053091516342168,11.966184649070428
571,196.8300018310547,314.6199951171875,1.5984351582094463,13.303583453852625
572,195.92999267578125,313.239990234375,1.5987342517422263,13.176494325612722
573,195.05999755859375,310.8699951171875,1.5937147493493933,14.08965489497858
574,196.5500030517578,308.5050048828125,1.569600611003671,18.949706809587823
575,194.36500549316406,309.3599853515625,1.5916444658678173,14.435878299763985
576,194.6804962158203,311.0400085449219,1.5976947593153188,13.284154375219643
577,194.8677978515625,312.4599914550781,1.6034460023666386,12.177814022845652
578,196.66000366210938,313.92999267578125,1.5963082824668247,13.708918544036791
579,196.97000122070312,316.0899963378906,1.6047621179821927,12.0680156724694
580,199.10000610351562,316.8699951171875,1.5915117298009582,14.85477794620185
581,189.4550018310547,309.7099914550781,1.6347416983546312,5.863914597203447
582,188.21499633789062,308.8800048828125,1.6411019891757166,4.61747245597239
583,191.1501007080078,308.20001220703125,1.6123455392671937,10.212390932340028
584,189.72999572753906,306.2550048828125,1.6141622926224521,9.779387212348965
