,cmcsa,chtr,Ratio,Spread
894,36.66999816894531,421.6600036621094,11.498773512871352,-26.26750951573004
895,36.598899841308594,421.57000732421875,11.518652449995216,-26.965619332506748
896,36.540000915527344,420.635009765625,11.511631068046306,-26.683500786042174
897,36.290000915527344,418.4599914550781,11.530999749190757,-27.279666344594972
898,36.0463981628418,415.8900146484375,11.537630272229393,-27.40996161279614
899,35.98500061035156,414.57000732421875,11.520633605462889,-26.77052991682993
900,36.02000045776367,414.4949951171875,11.507356742074892,-26.307553659521176
901,35.88999938964844,412.69000244140625,11.49874643242363,-25.94358843544657
902,35.83000183105469,412.42999267578125,11.510744392938285,-26.348635736063017
903,35.779998779296875,411.3999938964844,11.498043821469603,-25.87290755851413
904,35.72999954223633,409.5,11.46095732567618,-24.52714197886766
905,36.23500061035156,415.7950134277344,11.474955331143299,-25.224352151245938
906,36.224998474121094,416.739990234375,11.50421001486284,-26.280199992200238
907,36.35919952392578,419.4700012207031,11.536832678196763,-27.522627840788374
908,36.26499938964844,414.3999938964844,11.426995749923316,-23.496804086875244
909,36.26110076904297,413.5899963378906,11.405886406266601,-22.730021706415897
910,36.19499969482422,411.92999267578125,11.38085360267833,-21.802730966727182
911,36.209999084472656,412.6400146484375,11.395747723876172,-22.346488672823085
912,36.70500183105469,416.510009765625,11.34750004053213,-20.729509284058025
913,36.709999084472656,412.19000244140625,11.228276020735494,-16.354108727592546
914,36.71500015258789,414.2200012207031,11.282037300808957,-18.328671989732612
915,36.790000915527344,416.5199890136719,11.32155418995595,-19.797296164989433
916,36.650001525878906,416.760009765625,11.37135040693919,-21.58917311805274
917,36.79499816894531,416.760009765625,11.326539760976729,-19.98192368469583
918,36.90999984741211,420.3999938964844,11.389867126373344,-22.347144630408962
