,bac,schw,Ratio,Spread
0,43.125,80.02999877929688,1.8557680876358695,5.596341397676766
1,42.8849983215332,79.47000122070312,1.8530955889253244,5.668494081173946
2,42.92499923706055,79.75499725341797,1.858008122794774,5.464806819980409
3,42.875,79.70500183105469,1.8590087890625,5.413170154957682
4,42.935001373291016,79.94000244140625,1.8618842409339083,5.300132701888059
5,42.97570037841797,80.0,1.8615170734989421,5.322862902531468
6,43.15999984741211,80.66999816894531,1.8690917158050526,5.027485244601649
7,43.779998779296875,82.52999877929688,1.8851073796357547,4.427739576705291
8,44.18009948730469,82.3499984741211,1.8639613633686964,5.421013693843675
9,44.4099006652832,82.89140319824219,1.866507286809613,5.346719565299025
10,44.28499984741211,82.88999938964844,1.8717398594389358,5.09424088322423
11,44.26499938964844,83.06999969482422,1.876652001360933,4.873586192287802
12,44.28499984741211,83.1449966430664,1.8774979548278166,4.839243629806261
13,44.189998626708984,83.2300033569336,1.8834579303794852,4.5611305220838
14,44.54499816894531,83.5999984741211,1.8767538873175462,4.912733305577546
15,44.435001373291016,84.11000061035156,1.8928771916480325,4.17914367871036
16,44.255001068115234,84.16999816894531,1.9019318978073185,3.753264402301993
17,44.30500030517578,84.41999816894531,1.9054282267792522,3.6048964896880014
18,44.13999938964844,84.10919952392578,1.9055097572939883,3.580302267705604
19,44.21500015258789,84.25,1.9054619407271194,3.5919537997260127
20,44.279998779296875,84.37000274658203,1.9053750016368394,3.6040719913426633
21,44.661598205566406,85.37999725341797,1.911709403242462,3.369744244983706
22,44.61000061035156,85.66000366210938,1.9201973210068133,2.984856809819191
23,44.525001525878906,85.47000122070312,1.9195956943656944,3.0020839272660984
24,44.540000915527344,85.56999969482422,1.9211943856290576,2.9325743039576926
25,44.55500030517578,85.5199966430664,1.91942534075422,3.013066206528179
26,44.53499984741211,85.47000122070312,1.9191647359053423,3.0224072431308135
27,44.41999816894531,85.13999938964844,1.9167042525717861,3.1186482945695664
28,44.73500061035156,85.5,1.9112551432538827,3.3989445674092016
29,44.68000030517578,85.38999938964844,1.911145899874955,3.397147555426783
30,44.665000915527344,85.69000244140625,1.918504437142348,3.066655652856297
31,44.595001220703125,85.62000274658203,1.9199461913420275,2.994368874533847
32,44.625,85.69999694824219,1.920448110884979,2.975352374499052
33,44.52000045776367,85.57499694824219,1.9221697230085966,2.886922664779063
34,44.647701263427734,85.81999969482422,1.9221594229112517,2.9014938677914577
35,44.959999084472656,86.02999877929688,1.9134786595004205,3.3262940583649643
36,44.79499816894531,85.55000305175781,1.9098115090685819,3.470896918902098
37,44.630001068115234,85.44000244140625,1.9144073582029708,3.2455124162829625
38,44.73059844970703,85.61000061035156,1.9139024197632275,3.279995805013427
39,44.79499816894531,85.52999877929688,1.9093649352706439,3.4909011913630357
40,44.77000045776367,85.56500244140625,1.9112129007487697,3.405085362576272
41,44.718299865722656,85.5199966430664,1.912416100340589,3.3450007755996856
42,44.86000061035156,85.1449966430664,1.8980159492779627,4.008032019823431
43,44.72999954223633,84.9186019897461,1.8984708888619963,3.970177042715135
44,44.64500045776367,84.80000305175781,1.899428876296747,3.9160006567440737
45,44.709999084472656,84.9000015258789,1.8989041213235864,3.948123120821676
46,44.63999938964844,84.72000122070312,1.8978495156599136,3.9858369528508026
47,44.75450134277344,85.05000305175781,1.9003675719758844,3.8885801233203656
48,44.63999938964844,85.0,1.9041218898338659,3.7058381735539276
49,44.730899810791016,85.0199966430664,1.9006994494341902,3.870612340766086
50,44.69990158081055,84.9749984741211,1.9010108628650864,3.8526012519026827
51,44.56999969482422,84.83000183105469,1.903298236748827,3.7335498693525713
52,44.61000061035156,84.62999725341797,1.8971081841630806,4.014863218510597
53,44.665000915527344,84.81999969482422,1.8990260373046894,3.936658399438328
54,44.56999969482422,84.7699966430664,1.9019519233452113,3.7935550573408525
55,44.529998779296875,84.5,1.897597177552275,3.9822429288859658
56,44.39339828491211,84.1500015258789,1.8955521491239113,4.054577298543378
57,44.42499923706055,84.05999755859375,1.8921778053395801,4.208815660572227
58,44.38999938964844,83.86000061035156,1.8891642659023637,4.337669372241094
59,44.494998931884766,84.12000274658203,1.8905496070548795,4.2910969457306
60,44.56999969482422,84.16000366210938,1.8882657446345603,4.403548038297884
61,44.59000015258789,84.19999694824219,1.888315690964523,4.404209137925732
62,44.47999954223633,84.0999984741211,1.8907373952255393,4.280612367378864
63,46.31999969482422,85.1500015258789,1.8382988360726078,6.970727511257237
64,46.270599365234375,85.11000061035156,1.8393969773017322,6.910313722302333
65,46.32979965209961,85.16500091552734,1.8382337405956766,6.975648227849333
66,46.375,85.33000183105469,1.840000039483659,6.902524828415436
67,46.16999816894531,85.49500274658203,1.8517436893486245,6.320822274364857
68,46.22999954223633,85.60299682617188,1.851676350287736,6.3347913520569525
69,46.18000030517578,85.83999633789062,1.8588132475232966,5.996159752952209
70,47.915000915527344,88.75,1.852238303333511,6.61284457675903
71,48.11000061035156,89.30000305175781,1.8561629997681526,6.459212093628508
72,48.29999923706055,89.84500122070312,1.8601449821921556,6.3004189583625125
73,48.168701171875,89.94999694824219,1.867395108439475,5.9285372297752295
74,48.18920135498047,90.3550033569336,1.8750052048246943,5.56520098493614
75,48.1349983215332,90.49500274658203,1.880025052501125,5.3150245654816635
76,47.9900016784668,89.95999908447266,1.874557114775803,5.555297500381001
77,48.217899322509766,89.94999694824219,1.8654897499080896,6.028540970602065
78,48.125,90.11000061035156,1.8724155970982144,5.679703385847431
79,48.220001220703125,90.16500091552734,1.8698672466398705,5.817809474526924
80,47.810001373291016,90.21499633789062,1.886948206370249,4.934418529148416
81,47.71009826660156,89.79000091552734,1.881991531725327,5.156343627520541
82,47.34000015258789,89.5999984741211,1.8926911319247854,4.594057712620766
83,47.18000030517578,89.30999755859375,1.8929630559751436,4.558831296094154
84,47.36000061035156,90.06500244140625,1.9017103310957428,4.1697081310962565
85,47.59000015258789,90.44000244140625,1.90039928874613,4.262221936296881
86,47.80500030517578,90.98989868164062,1.9033552578345925,4.149350650450443
87,48.04499816894531,90.87999725341797,1.8915600107600747,4.747089199738425
88,47.95000076293945,90.92500305175781,1.8962461231498817,4.5089847615745375
89,48.01499938964844,90.7699966430664,1.890450854876727,4.796112108464626
90,48.130001068115234,90.75,1.885518345855997,5.049869531146967
91,48.94499969482422,90.7699966430664,1.8545305385437576,6.686498399163042
92,48.90999984741211,90.62000274658203,1.8527909022550704,6.765349059074096
93,49.14500045776367,90.9800033569336,1.8512565369721357,6.883027788871117
94,49.169898986816406,91.16639709472656,1.8541099122284224,6.7472446129434465
95,49.185001373291016,91.56849670410156,1.8617158513250769,6.375843213224456
96,49.119998931884766,91.88999938964844,1.870724783953544,5.922211835447654
97,49.16999816894531,91.73999786376953,1.8657718381147002,6.1738454487125685
98,48.650001525878906,89.51000213623047,1.8398766562960225,7.3468581625996725
99,48.70500183105469,90.26000213623047,1.8531977978220706,6.708655784933653
100,48.650001525878906,89.94000244140625,1.8487153056627041,6.916857857423891
101,48.58980178833008,90.26499938964844,1.8576943322976796,6.469494542275583
102,48.769798278808594,90.55999755859375,1.8568868593812453,6.540370337113656
103,48.67499923706055,90.72000122070312,1.8637905011332805,6.187671244804405
104,48.91999816894531,91.63999938964844,1.8732625269765857,5.765675731872391
105,48.915000915527344,92.27999877929688,1.8865378115531009,5.115518561307225
106,48.974998474121094,93.20999908447266,1.9032159670964728,4.307473659382153
107,48.845001220703125,93.02999877929688,1.9045960989732924,4.2232320881605565
108,48.939998626708984,93.41999816894531,1.908868017784565,4.0263313383361625
109,49.060001373291016,93.625,1.908377443523082,4.0652558218453825
110,49.150001525878906,93.94999694824219,1.9114953007432722,3.923199732510496
111,49.209999084472656,93.91999816894531,1.9085551700117813,4.07515391505808
112,48.82500076293945,94.16999816894531,1.928724970761801,3.0425783127514725
113,48.832801818847656,94.31999969482422,1.9314885933581674,2.908433780746406
114,48.8650016784668,94.37000274658203,1.9312391180816801,2.923882506636061
115,48.83000183105469,94.12000274658203,1.9275035678316115,3.1027392700627265
116,48.834999084472656,94.69000244140625,1.9389782782142702,2.54289735615525
117,48.869998931884766,94.91000366210938,1.942091379915833,2.3940393720254454
118,48.8650016784668,94.81999969482422,1.940448100641492,2.4738855583938735
119,49.244998931884766,94.1449966430664,1.9117676654493772,3.921298677510321
120,49.166500091552734,94.5,1.922040410117294,3.4067328658403815
121,49.01620101928711,94.01000213623047,1.9179373387023404,3.5912218989844
