,mrk,tmo,Ratio,Spread
1462,92.91999816894531,486.7200012207031,5.238054356563357,96.0313285841942
1463,94.08999633789062,484.1000061035156,5.145074130570091,106.06883895817069
1464,94.5999984741211,487.4800109863281,5.153065738364508,105.92212855982282
1465,95.08000183105469,487.04998779296875,5.122528170102435,109.39526098007471
1466,95.6050033569336,490.6499938964844,5.132053518838152,109.12364198980973
1467,95.41000366210938,492.4200134277344,5.1610941675636,106.11736991576154
1468,95.91999816894531,495.8500061035156,5.169412172320601,105.92062335586459
1469,95.69999694824219,496.92999267578125,5.1925810712882035,103.44588040329737
1470,96.94000244140625,501.4800109863281,5.1730967439312705,106.75720744198125
1471,97.41000366210938,507.9100036621094,5.214146233110929,103.3069127843751
1472,97.87000274658203,506.82000732421875,5.178502024124228,107.31319593172353
1473,97.25,505.0450134277344,5.193264919565392,105.15751715359252
1474,97.3499984741211,505.0799865722656,5.188289619814764,105.7565109904946
1475,97.58999633789062,506.2699890136719,5.187724234160113,106.08803897824455
1476,97.37000274658203,505.239990234375,5.1888669608989035,105.72332974582005
1477,97.91419982910156,511.864990234375,5.227689049471669,102.54841220699817
1478,97.62999725341797,510.7250061035156,5.231230364350291,101.88661835469023
1479,97.69000244140625,516.0050048828125,5.2820656360645355,96.9870384591176
1480,98.22119903564453,514.3699951171875,5.236853145424567,101.98971062516208
1481,97.9749984741211,514.5900268554688,5.252258585044953,100.20882480197545
1482,97.71499633789062,514.3499755859375,5.263777258992637,98.80052322491568
1483,97.77999877929688,514.9500122070312,5.2664145902614035,98.61258690761477
1484,98.69499969482422,511.2200012207031,5.179796370651518,108.14349009278979
1485,98.9000015258789,515.6900024414062,5.214256769313264,104.97315262360226
1486,98.9000015258789,513.75,5.194640971421708,106.91315506500851
