,aapl,ma,Ratio,Spread
1029,151.73989868164062,340.8699951171875,2.2464097978103514,-9.996929316655784
1030,151.27000427246094,340.1099853515625,2.248363692374671,-10.268334625125878
1031,151.3000030517578,341.1549987792969,2.254824797740368,-11.247500933663279
1032,152.10000610351562,340.80499267578125,2.2406638987498626,-9.141493501369215
1033,151.6688995361328,339.760009765625,2.2401429086962046,-9.042786612918068
1034,151.52000427246094,340.3900146484375,2.2465021452636273,-9.999615600066367
1035,151.55999755859375,341.2900085449219,2.251847545807578,-10.811824501934613
1036,154.6999969482422,347.5199890136719,2.24641238441615,-10.14952738690437
1037,153.77999877929688,347.6000061035156,2.26037201757549,-12.248934282314455
1038,154.38499450683594,347.55999755859375,2.2512550437225576,-10.880964176334093
1039,154.4199981689453,337.2099914550781,2.18371969598231,-0.45412526944216314
1040,154.4550018310547,340.07000732421875,2.201741628906215,-3.237308335206426
1041,157.28990173339844,345.0299987792969,2.193592817955422,-1.9747135332304468
1042,156.6999969482422,343.20001220703125,2.190172424319764,-1.4395640047874325
1043,154.80499267578125,345.6600036621094,2.2328737444925237,-8.059077118152462
1044,156.86000061035156,348.6000061035156,2.222363921631342,-6.488350936928218
1045,156.99009704589844,347.1050109863281,2.210999403897729,-4.7077950169566565
1046,156.9705047607422,349.20001220703125,2.224621834141958,-6.845801172069177
1047,156.85000610351562,351.489990234375,2.2409306761671637,-9.40027294320669
1048,157.30499267578125,353.1400146484375,2.2449383750729934,-10.051604885135138
1049,157.3000030517578,352.45001220703125,2.2406230474837403,-9.372554634968711
1050,163.26510620117188,352.7099914550781,2.1603513430510755,3.4608274906140606
1051,160.9600067138672,350.9200134277344,2.1801689785683984,0.19112761575535853
1052,162.0399932861328,352.0199890136719,2.1724265835537855,1.461715306788217
1053,162.2982940673828,351.7799987792969,2.167490427430157,2.2686740222244977
1054,162.80999755859375,352.5050048828125,2.1651311969091416,2.6668536472290567
1055,163.06500244140625,354.4049987792969,2.173397071555218,1.326593756858581
1056,162.57000732421875,353.8800048828125,2.1767853167224005,0.765076693653266
1057,162.4199981689453,352.5299987792969,2.170483947503828,1.7858137082444
1058,163.2958984375,353.635009765625,2.1656086475495617,2.603397932121875
1059,162.40960693359375,352.989990234375,2.173455110809461,1.303013561318319
1060,161.5449981689453,351.0450134277344,2.1730478653421885,1.350179933036027
1061,161.61000061035156,350.32000732421875,2.1676876802250304,2.2178659591249312
1062,161.55999755859375,349.9100036621094,2.1658208031057056,2.518113258259514
1063,161.57000732421875,350.3999938964844,2.1687193044024866,2.050094392243234
1064,160.5800018310547,345.125,2.1492402295717,5.15203287640855
1065,161.08999633789062,347.17498779296875,2.1551616840611247,4.221479602728034
1066,162.3300018310547,349.4599914550781,2.1527751340678196,4.658279674872229
1067,161.14999389648438,348.07000732421875,2.1599132516741113,3.458154309871982
1068,160.94009399414062,348.82501220703125,2.1674214519828165,2.2424205503180543
1069,160.52720642089844,349.29998779296875,2.175955064446289,0.8611595125234386
1070,159.99000549316406,349.1600036621094,2.1823863471085887,-0.1780087871608247
1071,163.89999389648438,353.0450134277344,2.154027007778352,4.519379747636317
1072,164.5399932861328,354.389404296875,2.153819246124537,4.579783242930541
1073,164.97999572753906,355.20001220703125,2.152988370745484,4.734977738249365
1074,165.86160278320312,356.0,2.1463677790773903,5.870111514885873
1075,166.25999450683594,355.80999755859375,2.1400818556141856,6.934581115556564
1076,166.0449981689453,355.8299865722656,2.1429732331366003,6.442676583326484
1077,166.12989807128906,354.2099914550781,2.1321267006561384,8.249026416288128
1078,164.95989990234375,354.2049865722656,2.1472187288059397,5.685893171599726
1079,164.71949768066406,357.1000061035156,2.1679279692548175,2.2631923774055123
1080,165.5500030517578,357.1300048828125,2.157233453938136,4.056147313089862
1081,165.4550018310547,356.9200134277344,2.1572029221104096,4.057611726397734
1082,165.26499938964844,355.760009765625,2.1526639704686827,4.800561304966489
1083,165.94000244140625,356.67498779296875,2.1494213724560565,5.36721044543395
1084,165.82000732421875,356.07000732421875,2.147328377739211,5.708802437395998
1085,165.1999969482422,355.1199951171875,2.1496368140275934,5.297896030830709
1086,163.4499969482422,352.1300048828125,2.15435920133004,4.446648011663906
1087,164.6750030517578,354.9100036621094,2.155214799361869,4.3555294070221136
1088,165.2200927734375,355.4700012207031,2.151493775688354,4.992000128730349
1089,164.50799560546875,355.1300048828125,2.1587400878344107,3.7689479627122138
1090,165.03500366210938,356.20001220703125,2.1583300772744596,3.8557197854035463
1091,165.35000610351562,357.42999267578125,2.1616569669312016,3.3171675611613933
1092,166.97000122070312,354.05999755859375,2.12050065862186,10.243041086744082
1093,166.10000610351562,351.0199890136719,2.113305094010122,11.373416189074415
1094,164.71839904785156,350.3284912109375,2.126832783926981,9.032295778334511
1095,164.86000061035156,352.3699951171875,2.1373892624810664,7.30160635130522
1096,164.7100067138672,351.69000244140625,2.135207261890039,7.652363431101601
1097,164.88999938964844,351.4599914550781,2.13148154985767,8.27745713261157
1098,164.8800048828125,352.0199890136719,2.1350071481612827,7.6955216985987205
1099,164.39999389648438,348.6400146484375,2.120681433041665,10.021875170802272
1100,165.06500244140625,348.6499938964844,2.1121981567246273,11.471585215147396
1101,164.52000427246094,347.0299987792969,2.109348345290472,11.895313009670357
1102,165.27999877929688,345.79998779296875,2.0922071051968327,14.793506837221283
1103,164.9949951171875,345.80999755859375,2.0958817406126933,14.15791594628541
1104,165.26499938964844,346.6600036621094,2.0976008528265715,13.900567408482114
1105,164.9199981689453,346.6600036621094,2.101988888618518,13.143292044777294
1106,167.3386993408203,353.29998779296875,2.1112868044551925,11.81234075122796
1107,167.84060668945312,353.510009765625,2.10622457067083,12.704002039887197
1108,167.89999389648438,352.95001220703125,2.102144282534257,13.394354119292071
1109,168.03500366210938,352.2099914550781,2.0960513213265624,14.4307204005712
1110,168.47999572753906,353.114990234375,2.095886747322942,14.502476217989223
1111,168.88499450683594,353.0,2.0901797760707015,15.506436054462991
1112,169.22999572753906,353.32000732421875,2.0878095860326398,15.943704093949062
1113,170.21499633789062,353.2099914550781,2.075081508998934,18.215789691229357
1114,169.47999572753906,350.9150085449219,2.070539399287353,18.897451195180505
1115,169.50999450683594,351.9800109863281,2.0764557984345497,17.89829587297123
1116,169.41000366210938,353.1600036621094,2.0846466916233113,16.498823964179902
