,jnj,unh,Ratio,Spread
0,169.2550048828125,498.239990234375,2.9437238241749046,-0.5271092811094849
1,169.14999389648438,497.5400085449219,2.941413103741547,-0.13775918667797837
2,169.3000030517578,497.5058898925781,2.9386053214687915,0.3400995427738036
3,169.3300018310547,497.7200012207031,2.9393491752116816,0.2147272027063747
4,169.49000549316406,498.3500061035156,2.9402914033395042,0.05802701408109501
5,169.4600067138672,498.4410095214844,2.941348930565669,-0.12171539194522607
6,169.6699981689453,499.5400085449219,2.944185854516928,-0.5995414989795012
7,170.04209899902344,502.7099914550781,2.95638547403467,-2.668817917389642
8,170.39999389648438,503.7300109863281,2.956162142190786,-2.630153336283992
9,169.91000366210938,502.1600036621094,2.955446959207459,-2.5095795748861423
10,170.07000732421875,502.57000732421875,2.9550772369059013,-2.446278542808297
11,170.17999267578125,503.6700134277344,2.959631185243393,-3.2209384479926615
12,170.1199951171875,502.94500732421875,2.9564132480591954,-2.6734103205922355
13,170.3800048828125,503.1400146484375,2.953046133520759,-2.099286232551744
14,170.39999389648438,504.4750061035156,2.9605341794200837,-3.375148453471492
15,170.55999755859375,502.5299987792969,2.9463532245106827,-0.956836435065465
16,171.10000610351562,504.8399963378906,2.950555104202989,-1.669441934982355
17,171.36500549316406,505.1600036621094,2.9478597582296975,-1.2055581068122154
18,171.6699981689453,505.6300048828125,2.9453603441249396,-0.7733645699896914
19,171.91000366210938,506.8599853515625,2.9484030862322608,-1.2933879974588325
20,171.5500030517578,505.57000732421875,2.9470708151003926,-1.0683229636263394
21,172.05999755859375,506.7250061035156,2.945048316247675,-0.7147138091239316
22,172.44500732421875,506.7900085449219,2.9388499928681124,0.3591759909091121
23,172.32000732421875,505.3399963378906,2.9325671707238112,1.43942736876031
24,172.42999267578125,505.760009765625,2.933132466789589,1.3447601393571955
25,172.52999877929688,506.29998779296875,2.9345620551509755,1.1006088300854668
26,172.6999969482422,505.8999938964844,2.929357283359429,2.0034720378362505
27,172.39999389648438,504.5299987792969,2.92650821717683,2.4860321376276926
28,172.27999877929688,504.92999267578125,2.9308683320960145,1.7310822889129196
29,171.91000366210938,503.9599914550781,2.9315338300243186,1.6066058990255425
30,171.89999389648438,503.4800109863281,2.9289123261372327,2.056976613876348
31,172.02000427246094,505.43499755859375,2.9382338391181517,0.4569911306611272
32,171.91000366210938,505.835205078125,2.9424419423103996,-0.2686077240213325
33,171.74000549316406,505.42999267578125,2.9429950885607687,-0.366264632944048
34,171.0500030517578,502.0899963378906,2.935340469920739,0.9326447059816343
35,170.22000122070312,495.92999267578125,2.913464863819208,4.6374310459172285
36,170.1873016357422,495.1300048828125,2.909324021968199,5.340690633694042
37,170.30999755859375,497.8699951171875,2.9233163187962554,2.963645568683806
38,170.5500030517578,496.9949951171875,2.9140720388399024,4.548602609964664
39,170.72999572753906,498.8999938964844,2.922157830383,3.1760377590134437
40,170.8800048828125,500.1400146484375,2.9268492530265764,2.3797570841683506
41,171.52999877929688,502.2799987792969,2.928234141863239,2.162511210317096
42,170.8699951171875,498.739990234375,2.9188272048133723,3.7501717443316562
43,171.80380249023438,498.2550048828125,2.9001395642051295,6.997440204312031
44,171.9199981689453,494.760009765625,2.8778502503206504,10.836152205557855
45,171.22000122070312,491.4100036621094,2.8700502287035983,12.11550669302935
46,171.42999267578125,492.7200012207031,2.874176178450669,11.426682050838881
47,171.52000427246094,492.57000732421875,2.871793348032847,11.842938048316032
48,171.0800018310547,490.8800048828125,2.869300909685326,12.231375149117387
49,172.01499938964844,494.19000244140625,2.8729471510909748,11.68718137089903
50,172.4550018310547,493.55999755859375,2.8619639460623425,13.618751594316425
51,173.32000732421875,493.8900146484375,2.8495845475274457,15.847495691653624
52,173.00999450683594,494.5400085449219,2.8584476287315397,14.280457023874053
