,txn,avgo,Ratio,Spread
1367,173.47000122070312,511.54998779296875,2.94892479502627,39.19235404678156
1368,174.02999877929688,512.0750122070312,2.9424525415094656,40.45554998792042
1369,173.5749969482422,509.8299865722656,2.937231718484721,41.247634402747366
1370,173.72999572753906,509.8599853515625,2.9347838478691752,41.712587731574075
1371,174.5399932861328,510.4700012207031,2.9246592234242965,43.689108356589
1372,173.94000244140625,508.5249938964844,2.923565521207734,43.71818618252789
1373,173.9499969482422,507.17999267578125,2.915665430144789,45.095102507663086
1374,175.41000366210938,512.3400268554688,2.920814184819154,44.59725601862223
1375,174.9564971923828,514.6199951171875,2.94141688577195,40.86912162129201
1376,175.22999572753906,514.9299926757812,2.938595019293578,41.43247724108059
1377,174.86000061035156,511.93719482421875,2.9276975468219946,43.243782799102945
1378,174.94000244140625,515.6400146484375,2.9475249082675874,39.79642998639153
1379,174.25,513.5599975585938,2.9472596703506095,39.67308673666568
1380,175.22000122070312,516.47998046875,2.947608588463617,39.85057434367977
1381,175.22000122070312,515.1599731445312,2.940075160116267,41.17058166789852
1382,173.82000732421875,513.489990234375,2.954147788502764,38.37001369005131
1383,173.3699951171875,517.25,2.983503573674157,33.1729958940285
1384,172.6699981689453,516.8599853515625,2.9933398438207646,31.327735098464334
1385,173.4600067138672,519.5850219726562,2.9954168215255708,31.12540476266199
1386,172.94000244140625,519.6300048828125,3.004683691148138,29.419910640382998
1387,172.61500549316406,519.0399780273438,3.0069226979684505,28.972136260281307
1388,172.4199981689453,517.4400024414062,3.001044008447291,29.949401869666392
1389,173.64999389648438,521.8499755859375,3.0051828040778443,29.467130485691744
1390,175.1999969482422,523.3599853515625,2.9872145802957646,32.906690526652795
1391,174.80499267578125,522.77490234375,2.990617683977507,32.23042039181959
1392,174.75,523.0150146484375,2.992932844912375,31.81470192473032
1393,174.77999877929688,523.5800170898438,2.9956517950946635,31.3454935219705
1394,176.22000122070312,526.280029296875,2.9864943005972764,33.243790071371535
1395,177.22000122070312,530.1199951171875,2.9913101877084176,32.5970888068758
1396,179.3300018310547,539.7899780273438,3.0100372080287796,29.664896058506972
1397,179.32000732421875,538.1849975585938,3.0012546039301164,31.2379614228249
1398,178.5399932861328,534.2999877929688,2.9926067429423826,32.63218000759056
1399,178.50999450683594,532.5900268554688,2.983530576687534,34.24634690644413
1400,178.6999969482422,534.72998046875,2.992333461671108,32.713121354824096
1401,178.9499969482422,533.5999755859375,2.9818384167967933,34.64144237659079
1402,179.11000061035156,533.7999877929688,2.9802913627041665,34.95236419257432
1403,178.74000549316406,532.8200073242188,2.9809779061721944,34.75085236778418
1404,178.6300048828125,533.125,2.9845209955054783,34.094598641849046
1405,178.11000061035156,532.72998046875,2.9910166674705425,32.82910696097619
1406,177.00999450683594,529.6699829101562,2.9923168145723036,32.376494018031366
1407,174.69000244140625,524.7100219726562,3.003663716523515,29.92810652321859
1408,175.00999450683594,525.6199951171875,3.0033713022981474,30.039952699366584
1409,174.92999267578125,524.47998046875,2.9982278764558785,30.92450033629675
1410,174.97999572753906,521.5,2.9803406831260095,34.064153777907535
1411,173.02999877929688,516.6868896484375,2.986111618179468,32.6504079906974
1412,172.60000610351562,518.0599975585938,3.001506252832291,29.904219709708034
1413,173.00999450683594,522.4099731445312,3.019536383627189,26.863445560389184
1414,173.7100067138672,525.1400146484375,3.023084418581833,26.368728225834932
1415,171.53500366210938,515.5850219726562,3.0057131836966557,28.97836074764459
1416,173.11000061035156,519.97509765625,3.0037265081330995,29.61766699439224
1417,172.3300018310547,519.2000122070312,3.012824271400135,27.902009988101984
1418,172.67999267578125,520.780029296875,3.0158677981569983,27.439606257583907
1419,172.74000549316406,520.7650146484375,3.014733113859059,27.64625770866471
1420,172.9600067138672,521.3900146484375,3.0145119935788873,27.723779808972356
1421,171.35000610351562,521.10498046875,3.0411728153306345,22.867656104780824
1422,171.8699951171875,522.14501953125,3.038023124252908,23.488079529053355
