,unp,de,Ratio,Spread
262,259.05999755859375,373.7550048828125,1.4427353061264399,60.729409058794246
263,258.6499938964844,376.4599914550781,1.4554803801995955,57.33411712137779
264,258.55999755859375,377.20001220703125,1.4588490708875097,56.44257344260443
265,259.6499938964844,377.9700012207031,1.4556903913172816,57.50776393969487
266,262.0299987792969,386.17999267578125,1.4738006887564568,53.30488337537837
267,261.7200012207031,388.0,1.4825003751731132,50.96294662062728
268,260.9700012207031,387.239990234375,1.4838486738821945,50.460213948295674
269,262.30499267578125,388.44500732421875,1.4808906355981994,51.50286401130067
270,262.3699951171875,390.95001220703125,1.4900713476493892,49.107300916934136
271,262.2749938964844,390.30999755859375,1.4881708384011731,49.58736613465224
272,261.5199890136719,389.5899963378906,1.4897140283893306,49.03619841349966
273,260.3699951171875,393.81500244140625,1.512520681440877,42.87499751467492
274,260.9599914550781,396.66949462890625,1.5200394988409143,41.01385654596622
275,261.510009765625,397.7449951171875,1.5209551461286754,40.86439800752588
276,258.3299865722656,393.6650085449219,1.52388429143822,39.59031759320344
277,255.94000244140625,389.8999938964844,1.5234038844152404,39.33141972420246
278,256.44000244140625,393.9200134277344,1.536109848999634,36.153228484923474
279,257.6600036621094,393.739990234375,1.528137796468863,38.38731476593709
280,260.3999938964844,387.94500732421875,1.489804210511759,48.79550027413585
281,260.0,385.57000732421875,1.4829615666316105,50.49704791678327
282,259.2699890136719,385.5531921386719,1.4870721968455085,49.284775298848714
283,258.7300109863281,387.3699951171875,1.4971977685946027,46.55883475941174
284,258.885009765625,385.92999267578125,1.4907390467496484,48.25980191608413
285,260.364990234375,387.3399963378906,1.4876807975957729,49.34157711429144
286,260.2900085449219,388.6400146484375,1.4931038529716152,47.91531538862169
287,263.3500061035156,394.32000732421875,1.4973229473525147,47.38730774921355
288,261.4200134277344,385.07501220703125,1.4730127474095607,53.38285799086189
289,261.8599853515625,386.4599914550781,1.475826827593505,52.73864036911793
290,262.6600036621094,389.489990234375,1.4828675276172691,51.055597685647555
291,261.114990234375,385.1600036621094,1.4750589512934222,52.784312228029236
292,263.1600036621094,386.7699890136719,1.469714180085947,54.61742719832169
293,264.29998779296875,388.20001220703125,1.468785585079617,55.106745792473234
294,260.2850036621094,393.2200012207031,1.5107286078269964,43.326902312456966
295,259.6000061035156,393.2699890136719,1.5149074721394855,42.123613869977575
296,260.67999267578125,396.9599914550781,1.52278656823807,40.25193793153538
297,262.17999267578125,399.0350036621094,1.5219887665324892,40.70241060041728
298,262.7099914550781,399.57000732421875,1.520954742189708,41.05974287255235
299,263.2300109863281,404.3900146484375,1.5362610559988203,37.11526985590113
300,263.5199890136719,406.0899963378906,1.5410216046905723,35.90351158138388
301,261.7200012207031,408.90948486328125,1.5623929503135539,30.05346175734603
302,262.0199890136719,408.1000061035156,1.5575147821345092,31.368016939845734
303,261.3599853515625,408.1549987792969,1.5616583320138941,30.201804752928172
304,261.05999755859375,411.6099853515625,1.5766873102003247,26.241741757928413
305,260.2200012207031,413.0362854003906,1.5872580257582807,23.401176344323506
306,260.79998779296875,414.1099853515625,1.5878451101780575,23.303974604144674
307,261.5299987792969,412.989990234375,1.5791304713112244,25.65305752481355
308,264.385009765625,421.8999938964844,1.5957788010390417,21.54991190706254
309,264.1300048828125,420.260009765625,1.5911104456007688,22.76055538803728
310,264.8299865722656,421.44000244140625,1.5913605853180286,22.75909149234268
311,263.8999938964844,420.1600036621094,1.5921182773005993,22.47330198004254
312,264.4200134277344,422.1700134277344,1.5965887300097006,21.338826521985073
313,264.6600036621094,422.82000732421875,1.5975969223669768,21.09289376368797
314,264.510009765625,422.2900085449219,1.5964991605387688,21.370354331617808
315,265.67999267578125,430.04998779296875,1.6186766021097194,15.580224513355223
316,265.5,427.75,1.6111111111111112,17.577166452683503
