,googl,meta,Ratio,Spread
836,107.3810043334961,165.47000122070312,1.5409615718139351,1.3618261057900167
837,107.01949310302734,163.78199768066406,1.5303940705735881,2.482890279576453
838,106.69575500488281,163.30999755859375,1.5306138238688132,2.4471886852826126
839,106.70149993896484,163.77000427246094,1.534842568906157,1.9961914544221042
840,108.18550109863281,164.7050018310547,1.5224313809009675,3.388476165564243
841,108.52043151855469,165.14999389648438,1.521833184640878,3.468738155902117
842,109.16099548339844,166.75,1.5275602724359534,2.8732953900230607
843,109.1825180053711,167.2899932861328,1.5322049385040122,2.3670547620068882
844,108.57600402832031,167.0,1.538093075855331,1.7058835453753727
845,110.5374984741211,171.19000244140625,1.5487052340114702,0.5919913995425656
846,109.83549499511719,169.35000610351562,1.541851348792521,1.3310719872431787
847,107.69850158691406,161.6300048828125,1.5007637293112666,5.699736966021562
848,107.0,161.4886932373047,1.5092401237131279,4.745624697594452
849,106.3162612915039,161.2100067138672,1.5163250170343416,3.952039165819344
850,106.13850402832031,162.25,1.5286629624693766,2.633278357013894
851,105.45799255371094,160.2899932861328,1.5199416317781256,3.5260741196682384
852,106.1729965209961,161.27000427246094,1.518936166038878,3.6673668769475976
853,106.04350280761719,160.97999572753906,1.5180561888792656,3.7542971282807978
854,106.114501953125,161.43600463867188,1.5213378159187383,3.4096325051428105
855,106.75,163.5605010986328,1.5321826800808693,2.2817547656651422
856,106.0999984741211,163.47999572753906,1.5408105379701165,1.3428963602388546
857,107.56050109863281,165.23500061035156,1.536205195426073,1.8783222097644352
858,108.35774993896484,164.58999633789062,1.5189499267989597,3.7736106067252146
859,107.95149993896484,163.7100067138672,1.5165144236664416,4.0164993660217485
860,107.1199951171875,163.74000549316406,1.5285662150566308,2.682494578161312
861,111.83686828613281,165.75,1.482069397507907,8.069728316844733
862,111.9905014038086,164.27999877929688,1.466910110411471,9.780664410463375
863,111.86250305175781,161.52499389648438,1.443960125063071,12.334936097521593
864,111.98100280761719,158.1649932861328,1.4124270128019794,15.880773746464998
865,111.78974914550781,157.6300048828125,1.4100577744175637,16.115828922678674
866,111.95799255371094,157.01109313964844,1.4024107574483675,16.998588101783213
867,111.5374984741211,157.0500030517578,1.4080466677150423,16.300239071595712
868,113.0675048828125,159.89999389648438,1.4141993675566722,15.849678149367636
869,112.5,158.4199981689453,1.4081777615017361,16.439685319179716
870,112.375,158.60499572753906,1.4113903957956757,16.058656725285374
871,112.86250305175781,158.9698944091797,1.4085271025424397,16.45828386723099
872,112.91324615478516,159.0,1.408160737687389,16.507756060577208
873,112.14350891113281,156.5,1.3955332905091913,17.80061695031648
874,111.41650390625,155.74000549316406,1.3978180972561256,17.42048710694533
875,112.03475189208984,157.1999969482422,1.4031360296103017,16.930061993760688
876,112.0999984741211,159.00999450683594,1.418465625970051,15.22238727537024
877,111.79100036621094,157.0749969482422,1.4050772999050685,16.672799081967582
878,110.76824951171875,155.72000122070312,1.405818020119824,16.423867538621323
879,111.25,157.02999877929688,1.4115056070049157,15.869374355822261
880,111.656005859375,158.5,1.4195385082968364,15.036091126730243
881,112.2560043334961,158.7100067138672,1.4138219835650223,15.767030989348912
882,116.41800689697266,168.7458953857422,1.449482772326437,12.258195689010025
883,116.468505859375,167.54010009765625,1.4385013258429322,13.54318588814664
884,116.61100006103516,168.19000244140625,1.4423167827509773,13.116749831402815
885,116.42850494384766,167.860107421875,1.4417440772157326,13.16044719685752
886,116.5999984741211,168.2899932861328,1.4433104244292432,12.999505766894545
887,117.1622543334961,168.29580688476562,1.4364336692064716,13.875448953998559
888,118.01200103759766,170.19000244140625,1.442141485145948,13.313867206544275
889,117.0272445678711,168.61000061035156,1.4407756179593252,13.349526395363371
890,117.0,169.80819702148438,1.4513521112947383,12.108603737461836
891,115.9854965209961,168.4949951171875,1.4527246955112698,11.830812303317233
892,116.05000305175781,169.63510131835938,1.4617414636577204,10.791868358216336
893,115.4627456665039,169.46029663085938,1.467662107397991,10.045707659962405
894,115.63399505615234,169.3000030517578,1.4641023426505764,10.47456280024298
895,115.8689956665039,169.5,1.4628589729720085,10.643105155548684
896,114.67850494384766,168.72999572753906,1.4713306195451163,9.546124396985222
