,tsm,lrcx,Ratio,Spread
1518,79.5199966430664,455.4700012207031,5.727741705839432,-37.3619419355022
1519,82.7738037109375,460.1675109863281,5.559337499981566,-24.733381698598965
1520,81.47000122070312,456.9800109863281,5.609181344533975,-28.488448588421182
1521,81.63500213623047,457.7699890136719,5.607521002446434,-28.399819693696134
1522,81.8949966430664,464.3399963378906,5.669943407674634,-33.585392436592414
1523,81.6449966430664,460.5797119140625,5.641248464098952,-31.156323235511355
1524,81.3499984741211,458.8599853515625,5.640565383631005,-31.007420885741443
1525,81.56999969482422,461.3399963378906,5.655755768835237,-32.31595597597776
1526,81.75499725341797,456.0199890136719,5.577885197648965,-26.010862387074827
1527,81.75,451.4849853515625,5.522752114392202,-21.502468404253182
1528,81.69499969482422,450.2300109863281,5.511108546033233,-20.54036301304176
1529,82.07499694824219,451.2850036621094,5.498446791861557,-19.571923175414657
1530,81.92769622802734,453.25,5.532317163398327,-22.32127535759172
1531,82.24669647216797,454.5050048828125,5.526118669539701,-21.877648316164073
1532,82.16999816894531,456.4209899902344,5.554594136071559,-24.20204121882141
1533,80.13999938964844,450.1600036621094,5.617170041060119,-28.750515999328446
1534,80.04499816894531,445.5299987792969,5.565994240376497,-24.626379401234193
1535,80.19499969482422,447.8999938964844,5.585136175583673,-26.197637259680494
1536,80.3499984741211,450.2200012207031,5.603235964786094,-27.69229764587043
1537,80.40499877929688,450.5777893066406,5.603852946300372,-27.757216757784978
1538,80.30500030517578,451.8599853515625,5.6267976294676565,-29.571890766712773
1539,79.9749984741211,450.1600036621094,5.628759140367793,-29.6291229213973
1540,83.00769805908203,449.239990234375,5.412028049671024,-12.560406079587825
1541,82.62000274658203,452.2699890136719,5.474097966335182,-17.65482846603543
1542,82.23999786376953,452.0,5.496109092180881,-19.408312591236484
1543,82.16500091552734,451.864990234375,5.499482567996694,-19.672651142249766
1544,82.11000061035156,450.0400085449219,5.480940265492893,-18.140538426819592
1545,82.36000061035156,451.0299987792969,5.476323402583953,-17.799313438447474
1546,82.54000091552734,455.6199951171875,5.519990187345354,-21.430833190941645
1547,82.41000366210938,465.9700012207031,5.654289291518958,-32.4730565851185
1548,82.83499908447266,463.7099914550781,5.597995974892213,-27.95000531610218
1549,82.26499938964844,460.7900085449219,5.601288664239679,-28.06519148879072
1550,81.92500305175781,459.95001220703125,5.614281294764778,-29.035628353613152
1551,82.18710327148438,463.1600036621094,5.635434091552991,-30.84997259914984
1552,82.19499969482422,462.4800109863281,5.626619778617145,-30.127932567547578
1553,81.97000122070312,461.5199890136719,5.63035235013643,-30.365996170270808
1554,81.92500305175781,457.6000061035156,5.585596448674129,-26.685622250097527
1555,81.91999816894531,457.20001220703125,5.5810549612579115,-26.312278658365404
1556,81.78929901123047,455.80499267578125,5.572917217608073,-25.613213960516294
1557,81.4000015258789,453.2499084472656,5.56818058907735,-25.13108468670929
1558,80.0,447.8399963378906,5.597999954223633,-27.17598594981091
1559,79.88500213623047,447.95001220703125,5.607435691659965,-27.898349446285113
1560,79.8550033569336,449.5400085449219,5.629453254614252,-29.64808511083105
1561,79.5999984741211,449.010009765625,5.640829376543311,-30.475951859033547
1562,79.12989807128906,444.239990234375,5.614059932620587,-28.209151577661704
1563,79.1500015258789,442.0159912109375,5.584535473021006,-25.87810445510495
1564,79.2699966430664,443.31500244140625,5.592469045224592,-26.53815837895245
1565,79.96839904785156,448.4949951171875,5.608402824831052,-27.99925540332099
1566,79.12999725341797,441.739990234375,5.582459314634872,-25.708623446622415
1567,79.32499694824219,442.2900085449219,5.5756700354304,-25.220295508445123
1568,79.20999908447266,441.5,5.573791252404473,-25.042634590856824
1569,79.30500030517578,441.44500732421875,5.566420851465631,-24.481773630357385
1570,79.43000030517578,441.8800048828125,5.563137393743896,-24.251163577577575
1571,79.3499984741211,442.04998779296875,5.570888422097919,-24.84714510912436
1572,81.0199966430664,443.80999755859375,5.477783460221539,-17.714646936910345
1573,81.05500030517578,444.739990234375,5.486891475663545,-18.458249981283974
1574,80.83000183105469,442.75,5.4775453417087085,-17.666345322288453
1575,81.0,447.1400146484375,5.520247094425154,-21.151143369369425
1576,82.76950073242188,467.1300048828125,5.643745591663714,-31.718788357095935
1577,83.1449966430664,469.260009765625,5.643875503178066,-31.849329750591313
1578,83.12000274658203,472.3800048828125,5.683108629375463,-35.10241388968187
1579,81.43000030517578,458.6400146484375,5.632322398742344,-30.361451561225852
1580,82.05999755859375,461.7799987792969,5.627345997050141,-30.146787955929813
1581,82.26000213623047,461.20001220703125,5.6066131805253265,-28.50180483018777
1582,82.54000091552734,460.7900085449219,5.5826266468848385,-26.60084661867602
1583,82.90499877929688,462.7550048828125,5.581750337090315,-26.62228010648595
1584,82.81500244140625,466.989990234375,5.638954011560677,-31.336483438014444
