,goog,adbe,Ratio,Spread
418,140.40875244140625,465.42498779296875,3.3147861490130004,13.039854308148897
419,140.3385009765625,466.8599853515625,3.326670743259053,11.363746665394778
420,139.64450073242188,430.8550109863281,3.085370413632727,44.986842479851354
421,140.01150512695312,421.69000244140625,3.011823935890453,55.41144697269345
422,139.52499389648438,420.1499938964844,3.0112883875716188,55.28170010419904
423,138.1824951171875,421.6499938964844,3.0513994810912806,49.17410943856128
424,138.8800048828125,417.67999267578125,3.0074883207861443,55.53803424031093
425,138.98001098632812,420.32000732421875,3.0243198596779997,53.2412505848332
426,138.54251098632812,422.8999938964844,3.0524926312200136,49.15972006533786
427,138.32275390625,424.1549987792969,3.0664152267151454,47.150486808920384
428,140.18600463867188,430.385009765625,3.070099692725664,47.31533950131085
429,140.1064910888672,427.94970703125,3.054460244527919,49.477743745555635
430,140.25,426.5,3.0409982174688057,51.419987775399925
431,140.27850341796875,426.4100036621094,3.039738757346117,51.607810706950765
432,140.88987731933594,429.5249938964844,3.0486575903742072,50.591117115072045
433,141.3614959716797,432.17999267578125,3.0572681033480578,49.554760925094904
434,141.1855010986328,432.5,3.063345716341323,48.63072151775156
435,139.89749145507812,428.0199890136719,3.059525832535114,48.69015402578702
