,pfe,bmy,Ratio,Spread
680,48.494998931884766,76.66000366210938,1.5807816342007697,-7.638140905326855
681,48.599998474121094,76.98500061035156,1.584053560235092,-7.81054780921186
682,48.584999084472656,76.88999938964844,1.582587235536695,-7.737344374318445
683,48.59000015258789,76.87000274658203,1.5820128113847711,-7.7100799547524215
684,48.709999084472656,76.46499633789062,1.5698008165692094,-7.130685715894108
685,48.68000030517578,76.2699966430664,1.5667624520322196,-6.979281592689324
686,49.435001373291016,76.47000122070312,1.5468797227953293,-6.082084753827223
687,49.20500183105469,76.37000274658203,1.5520780389115387,-6.31633193072985
688,48.82500076293945,75.81500244140625,1.5527906043363244,-6.3135662220532875
689,48.814998626708984,75.8550033569336,1.553928208356637,-6.368102690579894
690,48.86000061035156,75.82499694824219,1.5518828489776517,-6.272697380770159
691,49.375,76.16999816894531,1.5426835072191456,-5.869278388997449
692,49.47999954223633,76.27999877929688,1.5416329726152072,-5.826688954991814
693,49.47999954223633,76.77999877929688,1.5517380656755495,-6.326688954991814
694,49.790000915527344,76.97000122070312,1.5458927456396072,-6.066183496136963
695,49.92499923706055,76.86000061035156,1.5395092996475503,-5.759997269808784
696,49.22999954223633,76.48999786376953,1.5537273730450838,-6.399999252797533
697,49.654998779296875,76.75,1.545665127113045,-6.042373435099625
698,49.400001525878906,76.55500030517578,1.549696314585564,-6.217947186418931
