,t,googl,Ratio,Spread
994,20.825000762939453,111.55999755859375,5.357022495630729,12.750466315071275
995,20.795000076293945,112.2699966430664,5.398893783657778,11.852351259354702
996,20.739999771118164,112.69999694824219,5.43394398225522,11.077477653473903
997,20.729999542236328,112.15119934082031,5.410091742275146,11.563569937147815
998,20.829999923706055,112.83999633789062,5.417186593912105,11.501814217739575
999,20.809999465942383,113.31999969482422,5.4454590390683855,10.896400213310056
1000,20.78499984741211,113.80000305175781,5.475102424209388,10.259639526915333
1001,20.610000610351562,113.50350189208984,5.507205168886879,9.458827420537869
1002,20.635000228881836,114.91000366210938,5.568694082264911,8.209082979979467
1003,20.610000610351562,114.96009826660156,5.577879420773127,8.00223104602615
1004,20.520000457763672,113.67050170898438,5.53949801039003,8.727491649729256
1005,20.540000915527344,114.0199966430664,5.551119355446195,8.50340736314315
1006,20.584999084472656,114.0,5.5380133626525465,8.805560023348999
1007,20.489999771118164,113.87999725341797,5.557833017350171,8.329880134051745
1008,18.545000076293945,111.58999633789062,6.0172551026589645,-1.5760233636869314
1009,18.895000457763672,112.93000030517578,5.9767132876027285,-0.7213888390636383
1010,19.05500030517578,113.58000183105469,5.960640252532754,-0.36812910461026416
1011,19.05500030517578,113.72000122070312,5.967987373362263,-0.5081284942587017
1012,18.886600494384766,114.20110321044922,6.046673314469839,-2.045162781107254
1013,18.844999313354492,114.0,6.049350180618686,-2.1049151526277
