,abt,unh,Ratio,Spread
0,119.33999633789062,484.67498779296875,4.0612954806927855,74.31924388884418
1,120.20999908447266,491.44000244140625,4.088179071493602,71.66379939366333
2,121.12999725341797,494.7799987792969,4.084702468408051,72.66953303306524
3,121.36000061035156,495.0,4.078773875333833,73.53598232589967
4,121.19000244140625,495.4599914550781,4.088290960259914,72.27298259992743
5,121.16000366210938,494.1567077636719,4.078546490818657,73.4345631892263
6,121.41000366210938,498.32000732421875,4.104439439035604,70.4521708641456
7,117.54000091552734,491.4773864746094,4.181362792636187,59.01433473490452
8,118.45999908447266,488.8999938964844,4.127131501561592,65.93745729032206
9,118.58999633789062,485.1099853515625,4.090648455451257,70.34152462385201
10,119.45999908447266,488.1400146484375,4.086221483253683,71.42106548023354
11,119.52999877929688,488.07000732421875,4.083242803552631,71.8217253888457
12,119.37000274658203,487.3800048828125,4.082935357867937,71.75596593953661
13,118.87000274658203,486.8699951171875,4.0958188261772115,69.90416123422925
14,115.99500274658203,473.7799987792969,4.084486293037806,69.4137243642591
15,116.12000274658203,472.7049865722656,4.0708316861125775,71.07919018902349
16,117.52999877929688,480.010009765625,4.084148853494072,70.43446506371025
17,118.19999694824219,480.6199951171875,4.066159116126229,72.9893024539741
18,117.16999816894531,476.618896484375,4.067755431703146,72.12506904281462
19,116.8499984741211,476.1000061035156,4.074454534194607,71.1323996038145
20,116.0999984741211,473.20001220703125,4.075796885669283,70.48967179390046
21,117.2699966430664,475.0050048828125,4.050524588387095,74.2113163308778
22,117.5,476.17999267578125,4.052595682347074,74.12277905144661
23,118.6050033569336,483.82000732421875,4.079254615154773,71.70239024067824
24,118.76000213623047,485.6400146484375,4.089255691418364,70.61453963629991
25,118.48999786376953,484.44000244140625,4.088446376700734,70.53915184750757
26,118.94000244140625,486.8599853515625,4.093324158046875,70.24482358424767
27,118.38999938964844,485.69000244140625,4.102458019641421,68.81679616100688
28,116.63999938964844,480.0350036621094,4.115526458967999,66.20544429204061
29,115.83999633789062,479.45001220703125,4.138898716886491,63.011518178255514
30,116.68000030517578,483.9714050292969,4.147852277712314,62.457992407139145
31,116.83999633789062,485.1400146484375,4.152174168556603,62.04514467871387
32,117.19999694824219,486.7300109863281,4.152986550002025,62.155657642968876
33,116.81999969482422,489.70001220703125,4.191919307364351,57.39069039819161
34,117.0199966430664,491.45001220703125,4.199709676167986,56.58540177119299
35,116.19999694824219,488.3999938964844,4.203098164572479,55.76204579094802
36,116.0,488.4649963378906,4.2109051408438845,54.75233197654039
37,115.28500366210938,485.4599914550781,4.210955250328312,54.379959464365456
38,115.6449966430664,487.885009765625,4.218816411672892,53.65541441753531
39,115.19999694824219,486.80999755859375,4.225781340752214,52.62841318697404
40,114.69999694824219,485.5050048828125,4.232824915434778,51.571591391822935
41,114.04000091552734,483.0899963378906,4.236145146085443,50.8690235750971
42,116.41000366210938,490.4800109863281,4.213383691748614,54.674022492713206
43,117.0999984741211,494.5799865722656,4.223569539000182,53.833326370530685
44,116.02999877929688,489.8599853515625,4.221839097691758,53.499046064975786
45,115.41000366210938,489.05999755859375,4.237587575080882,51.37040697858298
46,115.23500061035156,485.875,4.216383888805688,53.7287550569789
47,115.44999694824219,486.5,4.213945542312181,54.11931798103386
48,115.51000213623047,487.7799987792969,4.222837760872151,53.122761444380544
49,117.11000061035156,489.19000244140625,4.177183843325554,59.27055688156871
50,117.05000305175781,492.19000244140625,4.20495505859805,55.98715067735405
51,117.26000213623047,496.2799987792969,4.232304193570866,52.88911209264357
52,116.87999725341797,493.5199890136719,4.222450381681881,53.85411979576553
53,116.80000305175781,493.4800109863281,4.224999983669961,53.51623489696611
54,117.58999633789062,499.1499938964844,4.244833824657965,51.57788713706553
55,117.51000213623047,498.2300109863281,4.239894493480864,52.1200071210785
56,119.04000091552734,496.6700134277344,4.172295107593112,60.907151194576485
