,spgi,blk,Ratio,Spread
918,319.1600036621094,578.4199829101562,1.8123197652376333,33.647252165659665
919,319.7749938964844,581.6099853515625,1.818810089759044,31.63664365843522
920,320.7099914550781,585.3900146484375,1.8252939735132423,29.649700474872134
921,322.0788879394531,585.6900024414062,1.8184675381501838,31.974905928809903
922,323.2550048828125,585.77001953125,1.8120988404915968,34.15038024574619
923,321.6400146484375,583.260009765625,1.813393804260164,33.56325191108829
924,317.2300109863281,573.0700073242188,1.8064810625654102,35.295995556999856
925,318.9501037597656,579.3900146484375,1.816553773830518,32.274686114193514
926,317.7699890136719,576.6900024414062,1.8148032299443937,32.71154015157356
927,318.2900085449219,578.25,1.8167394026708465,32.14880701529319
928,316.8999938964844,574.6900024414062,1.813474324739587,33.04311209105083
929,316.82000732421875,573.5946044921875,1.8104746898297923,33.98511625794072
930,316.17999267578125,571.3800048828125,1.8071352334703847,34.97233150905549
931,308.8800048828125,556.77001953125,1.8025447122823173,35.582807858042884
932,306.4700012207031,556.010009765625,1.814239591317183,31.721047160375406
933,305.5813903808594,555.3400268554688,1.8173227962714755,30.68690181648708
934,304.6600036621094,552.969970703125,1.8150395984252985,31.28997396422494
935,304.5799865722656,550.6306762695312,1.8078360382975684,33.4758160905825
936,303.20001220703125,547.9600219726562,1.807255936383333,33.50003259916025
937,304.6400146484375,550.3099975585938,1.8064271635282902,33.91161329440092
938,302.3800048828125,554.6900024414062,1.8344136301485165,25.197487868229473
939,299.8450012207031,549.0750122070312,1.8311961512504273,25.95098961854933
940,298.07000732421875,544.594970703125,1.8270706791064504,27.027046932607618
941,298.7799987792969,543.6400146484375,1.8195328230455416,29.34358495825279
942,298.55499267578125,546.02001953125,1.8288758618222334,26.53207593308605
943,299.1700134277344,546.6099853515625,1.8270881465986168,27.121562571862796
944,298.8349914550781,545.8300170898438,1.8265264533852112,27.259044400004314
945,294.0,532.469970703125,1.8111223493303572,31.346814130598318
946,294.45001220703125,532.25,1.8076073286958085,32.4297931184318
947,298.4700012207031,537.6199951171875,1.8012530335323225,34.76910848000409
948,297.7900085449219,539.6599731445312,1.8122165205657768,31.425078465689353
949,297.17999267578125,538.969970703125,1.8136145904382361,30.945226532822062
950,294.6700134277344,530.8599853515625,1.8015405747478677,34.24171382440784
951,294.7300109863281,531.0499877929688,1.8018185050642943,34.16677135097507
952,292.7300109863281,531.239990234375,1.8147780217149871,30.141280577366615
953,293.55999755859375,533.3699951171875,1.8169028462766912,29.602977601458747
954,294.1400146484375,535.010009765625,1.8188957065398956,29.075287343308105
955,294.4100036621094,535.719970703125,1.8196391564125112,28.883096261688706
956,295.6449890136719,536.8699951171875,1.8159279374505495,30.10145780080552
957,293.05999755859375,534.22998046875,1.822937231008259,27.784120166845696
958,291.25,530.8599853515625,1.8226952286748928,27.683003025382845
959,283.2124938964844,519.0449829101562,1.8327051033979802,24.08412502677004
960,288.45001220703125,537.8099975585938,1.8644824919355094,15.363330563231443
961,290.5799865722656,549.780029296875,1.8920092735297438,7.478044737823325
962,293.510009765625,557.9849853515625,1.9010765111456585,4.892123568741681
963,291.8999938964844,560.280029296875,1.9194246009322133,-0.49051891694546157
964,292.7699890136719,561.7249755859375,1.9186562716976632,-0.26703714548511925
965,292.2799987792969,566.02001953125,1.9365677497441642,-5.50175700421687
966,293.8299865722656,563.22998046875,1.916856706965908,0.260762105776962
967,292.8999938964844,562.719970703125,1.9212017153609071,-1.01271615709436
968,289.7699890136719,555.135009765625,1.915778137188088,0.5696961765240758
969,290.0,554.4749755859375,1.9119826744342672,1.6708325833814115
970,288.4800109863281,549.47998046875,1.9047419562625827,3.75087763706199
971,288.1700134277344,552.4749755859375,1.9171841268782257,0.16138651037567797
972,287.19000244140625,551.780029296875,1.9213065378536343,-1.0230775523075408
973,297.8500061035156,571.4000244140625,1.9184153523753045,-0.19991283586841746
974,297.8399963378906,571.8200073242188,1.9198899219549612,-0.6390919156560813
975,297.8999938964844,569.8699951171875,1.9129573910471729,1.4259802593486484
976,297.32000732421875,570.1699829101562,1.9176979983335014,0.013726601000598748
977,296.739990234375,572.52001953125,1.9293659040665698,-3.4486344103800093
978,296.79998779296875,571.27001953125,1.9247642959127624,-2.0835744424065297
979,297.3999938964844,569.27001953125,1.9141561237872624,1.0670837622355975
980,301.75,579.39501953125,1.92011605478459,-0.7157174102430872
981,299.42999267578125,574.864990234375,1.9198644233907156,-0.6348686247004025
982,300.32000732421875,578.0599975585938,1.9248134771604914,-2.12305554913371
983,300.29998779296875,579.4000244140625,1.929404089132063,-3.501474743865174
984,301.57000732421875,580.219970703125,1.9239976012579025,-1.885848486038526
985,299.3800048828125,578.5449829101562,1.9324770307777182,-4.410725098823832
986,300.9200134277344,581.0599975585938,1.9309450074118606,-3.972397344491469
987,298.4079895019531,587.25,1.9679432879130616,-14.979819014671193
988,297.25,586.280029296875,1.9723466082317074,-16.230575923323045
989,296.6099853515625,581.0850219726562,1.9590878617384186,-12.262952957364519
990,295.1700134277344,574.530029296875,1.9464376568100659,-8.46945803785411
991,296.57000732421875,576.6199951171875,1.9442963916671794,-7.874593730606534
992,296.0,576.7509765625,1.948483028927365,-9.098703396574479
