,bmy,unh,Ratio,Spread
384,77.79499816894531,540.4000244140625,6.946462332198919,-4.339284253700952
385,78.00499725341797,538.7050170898438,6.906032126887091,-1.178396763592331
386,77.81999969482422,538.3200073242188,6.91750204876989,-2.0847462082307393
387,77.70999908447266,539.4000244140625,6.94119200577678,-3.9326128977766066
388,77.69499969482422,538.6799926757812,6.9332646218115155,-3.3172830816075694
389,77.4800033569336,534.989990234375,6.904878253164136,-1.1280436946891532
390,76.4000015258789,533.0,6.97643965124081,-6.6769113903068265
391,76.90499877929688,533.180419921875,6.9329748180869775,-3.332242336326316
392,77.05999755859375,532.85498046875,6.914806609792397,-1.9248475171624468
393,77.06999969482422,533.5499877929688,6.922927078054735,-2.550035807866947
394,76.80500030517578,534.2449951171875,6.955862157339064,-5.0948480978266835
395,76.56500244140625,533.4550170898438,6.967348006004268,-5.980154080597344
396,76.75,534.0800170898438,6.958697291072883,-5.313794870333935
397,76.7699966430664,541.5499877929688,7.054187983240971,-12.64418076274876
398,76.4800033569336,538.280029296875,7.038179990457272,-11.398494931704136
399,76.5999984741211,539.0999755859375,7.037858829306238,-11.380825843868706
